"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_diff"
"Cmtm3",0.00034887159664459,-2.04021805446293,0.125,0.929,1,"6","Cmtm3",-0.804
"Naga.2",0.000350593098307631,-2.17857381509805,0.125,0.832,1,"6","Naga",-0.707
"Necap2",0.000360139484185158,-1.88973652001144,0.125,0.867,1,"6","Necap2",-0.742
"Esrp1.4",0.000360769556577557,2.25629374898191,0.875,0.717,1,"6","Esrp1",0.158
"Mef2a.1",0.000380097242484222,-2.02605464323909,0.125,0.858,1,"6","Mef2a",-0.733
"Tasp1",0.000384207697681277,-2.21632187652558,0,0.743,1,"6","Tasp1",-0.743
"Pheta1",0.000384207697681277,-1.85028415190677,0,0.743,1,"6","Pheta1",-0.743
"Thumpd3",0.000384207697681277,-2.17342071787743,0,0.743,1,"6","Thumpd3",-0.743
"3110040N11Rik",0.000384207697681277,-2.46773587191297,0,0.743,1,"6","3110040N11Rik",-0.743
"Chd9.1",0.000384207697681277,-2.00958178668263,0,0.743,1,"6","Chd9",-0.743
"Tcta",0.000384207697681277,-2.12067739205169,0,0.743,1,"6","Tcta",-0.743
"Atpaf2.1",0.000384207697681277,-2.20664471921404,0,0.743,1,"6","Atpaf2",-0.743
"Cyb5d1",0.000384207697681277,-2.05335136077131,0,0.743,1,"6","Cyb5d1",-0.743
"1700123O20Rik",0.000384207697681277,-2.02479266194577,0,0.743,1,"6","1700123O20Rik",-0.743
"Rbm4",0.000384207697681277,-1.97432344153384,0,0.743,1,"6","Rbm4",-0.743
"Ubl4a.1",0.000384207697681277,-2.15930324259585,0,0.743,1,"6","Ubl4a",-0.743
"Map3k20.1",0.000384622035188195,2.94437679217002,0.875,0.735,1,"6","Map3k20",0.14
"Npr2",0.000385277835737949,-2.03291144278325,0.125,0.85,1,"6","Npr2",-0.725
"Eif4a3",0.000393071697539341,-1.92330626764297,0.125,0.929,1,"6","Eif4a3",-0.804
"Tnks1bp1",0.000395507512579328,-1.77875780293381,0.125,0.858,1,"6","Tnks1bp1",-0.733
"Impad1",0.000398080682278109,1.3218499090154,1,0.973,1,"6","Impad1",0.027
"Mllt6",0.00041149999743321,-1.99954217332832,0.125,0.858,1,"6","Mllt6",-0.733
"Ralgapa1",0.000422936276543142,-1.88351818976406,0.125,0.912,1,"6","Ralgapa1",-0.787
"Runx2.2",0.000422936276543142,-2.22410764686603,0.25,0.903,1,"6","Runx2",-0.653
"Ppfibp1",0.000426375841392876,-2.07936538659218,0.125,0.885,1,"6","Ppfibp1",-0.76
"Dbnl",0.000432676340003212,-1.86624558200079,0.125,0.92,1,"6","Dbnl",-0.795
"Prkag1",0.000432807469197245,-2.05899283973849,0.125,0.876,1,"6","Prkag1",-0.751
"Apoe",0.000432876527889954,-2.37549118160491,0.125,0.823,1,"6","Apoe",-0.698
"Pgs1",0.000432876527889954,-1.99102220042869,0.125,0.823,1,"6","Pgs1",-0.698
"Hmgn2",0.000433908030404364,-1.92638687833684,0.125,0.85,1,"6","Hmgn2",-0.725
"Uchl5",0.000443620214803813,-2.20488850585844,0,0.735,1,"6","Uchl5",-0.735
"Tsc1",0.000443620214803813,-1.68030566258899,0,0.735,1,"6","Tsc1",-0.735
"Ppt1.2",0.000443620214803813,-1.93162171822978,0,0.735,1,"6","Ppt1",-0.735
"Rufy3.1",0.000443620214803813,-2.36126542471421,0,0.735,1,"6","Rufy3",-0.735
"Nsun5",0.000443620214803813,-1.77213341377396,0,0.735,1,"6","Nsun5",-0.735
"Csgalnact2.1",0.000443620214803813,-1.95807681916338,0,0.735,1,"6","Csgalnact2",-0.735
"Zim1.1",0.000443620214803813,-2.95635437877227,0,0.735,1,"6","Zim1",-0.735
"Sirt2",0.000443620214803813,-2.08235749782254,0,0.735,1,"6","Sirt2",-0.735
"Spty2d1",0.000443620214803813,-2.21624721296163,0,0.735,1,"6","Spty2d1",-0.735
"Ngrn",0.000443620214803813,-2.00085114953478,0,0.735,1,"6","Ngrn",-0.735
"Myo9a",0.000443620214803813,-2.10323926320174,0,0.735,1,"6","Myo9a",-0.735
"Zbtb7a",0.000443620214803813,-1.90809387808885,0,0.735,1,"6","Zbtb7a",-0.735
"Ccdc59",0.000443620214803813,-2.28248668914976,0,0.735,1,"6","Ccdc59",-0.735
"Tmbim4",0.000443620214803813,-1.91899889528084,0,0.735,1,"6","Tmbim4",-0.735
"Kif3a.1",0.000443620214803813,-2.36046042606006,0,0.735,1,"6","Kif3a",-0.735
"Wdr35.1",0.000443620214803813,-2.16908801520427,0,0.735,1,"6","Wdr35",-0.735
"Ift88",0.000443620214803813,-2.18061481902026,0,0.735,1,"6","Ift88",-0.735
"Heg1.1",0.000443620214803813,-2.30826545443632,0,0.735,1,"6","Heg1",-0.735
"Cpox.1",0.000443620214803813,-2.32310003424555,0,0.735,1,"6","Cpox",-0.735
"Cxxc5.1",0.000443620214803813,-2.43020152677913,0,0.735,1,"6","Cxxc5",-0.735
"BC031181",0.000443620214803813,-2.20195558865326,0,0.735,1,"6","BC031181",-0.735
"Klhl13.1",0.000443620214803813,-2.41843667418503,0,0.735,1,"6","Klhl13",-0.735
"Adgra2.2",0.000446845319531638,-1.81012890045255,0.25,0.973,1,"6","Adgra2",-0.723
"Col6a2.1",0.000447845863055511,-1.56928139295016,0.5,0.991,1,"6","Col6a2",-0.491
"Phldb2",0.000450025685927271,-1.98099654022821,0.125,0.92,1,"6","Phldb2",-0.795
"Vkorc1.3",0.00045031177699891,-2.39415890181545,0.125,0.823,1,"6","Vkorc1",-0.698
"Nop16.1",0.00045031177699891,-2.09380297620107,0.125,0.823,1,"6","Nop16",-0.698
"Ubl7",0.000468022553133405,-1.78987922718221,0.125,0.92,1,"6","Ubl7",-0.795
