"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_diff"
"1",1.6957073479028e-34,5.36014259223231,0.021,0.001,2.74636762066338e-30,"0","Calm5",0.02
"2",1.29246586566118e-14,4.28276359676449,0.011,0.001,2.09327771602485e-10,"0","Kcng1",0.01
"3",1.59818025901467e-17,4.03816600689702,0.013,0.001,2.58841274750015e-13,"0","Npy2r",0.012
"4",9.95117727146558e-16,3.99149733801117,0.01,0.001,1.61169267088657e-11,"0","Camkv",0.009
"5",2.33014655725778e-25,3.91995040599107,0.015,0,3.7739053641347e-21,"0","Fgf21",0.015
"6",7.44276128307534e-13,3.48135674260302,0.011,0.001,1.20542961740688e-08,"0","Gm36595",0.01
"7",3.47036168020753e-23,3.39295567259646,0.024,0.004,5.62059777726412e-19,"0","Cyp4f17",0.02
"8",2.40631686595493e-12,3.34656441961531,0.01,0.001,3.8972707961006e-08,"0","Gm35065",0.009
"9",1.8115194994467e-19,3.27861926412715,0.012,0,2.93393698130387e-15,"0","Gm11615",0.012
"10",2.49103370228466e-13,3.25427450406351,0.013,0.002,4.03447818422024e-09,"0","Gpr62",0.011
"11",6.64522663180232e-25,3.16774517107881,0.019,0.001,1.0762609052867e-20,"0","Cntnap4",0.018
"12",1.63314711175484e-109,3.09916015963199,0.079,0.005,2.64504506219813e-105,"0","Emilin3",0.074
"13",3.81779146063413e-20,3.00909345929074,0.017,0.002,6.18329504964304e-16,"0","Sstr2",0.015
"14",4.36091268581681e-86,2.93452602027117,0.065,0.005,7.0629341859489e-82,"0","Grin2b",0.06
"15",1.82819433729127e-31,2.88055779399012,0.03,0.004,2.96094354867694e-27,"0","Ppargc1a",0.026
"16",8.94739267119563e-20,2.87151212895861,0.016,0.002,1.44911971702684e-15,"0","Hmgcll1",0.014
"17",1.28831136293778e-39,2.85743059619176,0.033,0.003,2.08654908341402e-35,"0","Gm48682",0.03
"18",2.46284030118834e-26,2.85564592421829,0.02,0.002,3.98881615180463e-22,"0","Calcb",0.018
"19",3.96832055254317e-09,2.84174869814077,0.011,0.002,6.42709196689892e-05,"0","Prox2os",0.009
"20",1.99701614468623e-13,2.83910526314633,0.011,0.001,3.23436734793382e-09,"0","Aox4",0.01
"21",1.92243075097164e-48,2.82497480944486,0.036,0.002,3.11356884427367e-44,"0","A630023P12Rik",0.034
"22",2.70694357783376e-60,2.74969360314697,0.04,0.002,4.38416581865955e-56,"0","Prok2",0.038
"23",7.98785295311018e-14,2.74345395363612,0.01,0.001,1.29371266428572e-09,"0","Celrr",0.009
"24",3.99404218115096e-21,2.71668494740456,0.014,0.001,6.46875071659209e-17,"0","Adrb3",0.013
"25",1.25998054697344e-09,2.71220172221647,0.013,0.003,2.04066449387818e-05,"0","Tnni3",0.01
"26",6.77189249195338e-22,2.69532102123462,0.029,0.006,1.09677570799677e-17,"0","Pex5l",0.023
"27",7.02764431484522e-20,2.6898038753908,0.023,0.004,1.13819727323233e-15,"0","Ankrd34a",0.019
"28",5.72554865762778e-28,2.67278847733735,0.024,0.003,9.27309860589396e-24,"0","Fbxo41",0.021
"29",7.71158951084002e-09,2.66152940174821,0.011,0.003,0.000124896903717565,"0","Rbfox1",0.008
"30",3.42581415854322e-16,2.63431987422162,0.022,0.005,5.5484486111766e-12,"0","9130008F23Rik",0.017
"31",5.45319303772184e-22,2.62818186211748,0.017,0.002,8.83199144389429e-18,"0","Gm29418",0.015
"32",5.49671156449232e-18,2.61948047397841,0.018,0.003,8.90247404985176e-14,"0","4831440D22Rik",0.015
"33",3.07604536040813e-22,2.60841652411807,0.024,0.004,4.981963065717e-18,"0","2210039B01Rik",0.02
"34",1.46699289691807e-30,2.59704919369521,0.026,0.003,2.3759416958485e-26,"0","Cdh10",0.023
"35",5.694492912697e-22,2.59587508927912,0.017,0.002,9.22280072140405e-18,"0","Tmem178b",0.015
"36",2.13224508543795e-23,2.58570761936371,0.019,0.002,3.45338414037531e-19,"0","Wdr63",0.017
"37",9.08090697005648e-23,2.57507823162224,0.017,0.001,1.47074369287035e-18,"0","3110015C05Rik",0.016
"38",1.54163516082914e-51,2.56111533179864,0.059,0.01,2.49683230647888e-47,"0","Mmp13",0.049
"39",6.28942084651284e-16,2.54613271825804,0.016,0.002,1.01863460030122e-11,"0","Rtl8c",0.014
"40",2.38319698272927e-14,2.53878521727613,0.013,0.002,3.85982583322833e-10,"0","Gm48742",0.011
"41",2.88060893957576e-166,2.53832684228905,0.137,0.013,4.6654342385369e-162,"0","Esm1",0.124
"42",2.58862260801125e-13,2.53645411710219,0.012,0.002,4.19253317593503e-09,"0","1700001L19Rik",0.01
"43",5.08872533691213e-17,2.51903771586016,0.018,0.003,8.24169955566288e-13,"0","2810442N19Rik",0.015
"44",4.84748464856244e-216,2.51646648354663,0.194,0.023,7.85098613681172e-212,"0","Gm4117",0.171
"45",3.92533756135075e-08,2.5130144457028,0.01,0.002,0.000635747671436367,"0","Lrrtm2",0.008
"46",1.76928124948791e-71,2.50625459961844,0.06,0.006,2.86552791167061e-67,"0","Barx1",0.054
"47",7.93060329114731e-16,2.48713124349717,0.012,0.001,1.28444050903422e-11,"0","Gm15879",0.011
"48",1.53055943564128e-17,2.47433093645122,0.015,0.002,2.47889406196461e-13,"0","Nuggc",0.013
"49",3.47067537886431e-40,2.46967552764428,0.034,0.003,5.62110584360864e-36,"0","5430421F17Rik",0.031
"50",9.41756779163131e-11,2.46888281666064,0.01,0.002,1.52526927953261e-06,"0","Gm43352",0.008
"51",9.78655335631919e-16,5.51178978749768,0.012,0.001,1.58503018158946e-11,"1","Stra6",0.011
"52",5.95225074636699e-45,5.50558994918622,0.03,0.001,9.64026530881598e-41,"1","Gjb2",0.029
"53",7.61600739113116e-57,5.30099376898551,0.037,0.002,1.2334885570676e-52,"1","Gjb6",0.035
"54",1.62988639410959e-15,5.20820687836478,0.01,0,2.63976400389989e-11,"1","Gm12829",0.01
"55",2.11998461806239e-29,4.97422996997165,0.025,0.003,3.43352708741385e-25,"1","Mrln",0.022
"56",2.34336128244499e-21,4.83014395717851,0.017,0.001,3.79530793304791e-17,"1","Car14",0.016
"57",1.95536058577332e-28,4.56740875047997,0.027,0.004,3.16690200471847e-24,"1","Itih2",0.023
"58",1.85189484846754e-37,4.56514093097992,0.031,0.003,2.99932889657802e-33,"1","Ptgdr",0.028
"59",2.65115247628251e-21,4.37818571325268,0.034,0.009,4.29380655058715e-17,"1","Slc4a10",0.025
"60",3.56511840037533e-13,4.15276203958437,0.014,0.002,5.77406576124789e-09,"1","Gm29683",0.012
"61",6.26083958349842e-51,3.93980812506965,0.084,0.022,1.0140055789434e-46,"1","Cldn11",0.062
"62",9.90257575424706e-26,3.87873548199149,0.037,0.008,1.60382116915785e-21,"1","Slitrk5",0.029
"63",2.83514425189088e-37,3.82909607580793,0.044,0.008,4.59179963036246e-33,"1","Smoc1",0.036
"64",7.47179750295686e-25,3.77627245321058,0.069,0.027,1.21013232357889e-20,"1","Gsta4",0.042
"65",0.000196116960458461,3.74939198690763,0.033,0.052,1,"1","Col9a3",-0.019
"66",1.35165596558535e-21,3.74331309454603,0.015,0.001,2.18914200186203e-17,"1","Mpzl2",0.014
"67",8.53324932453764e-18,3.61167126283937,0.036,0.011,1.38204506060212e-13,"1","Pcp4",0.025
"68",1.0301722381575e-28,3.60671225499203,0.02,0.001,1.66846695691988e-24,"1","Ttr",0.019
"69",3.63343894660812e-37,3.55469779119063,0.059,0.014,5.8847177179265e-33,"1","Slc16a9",0.045
"70",1.01766140167325e-20,3.53232991397226,0.031,0.007,1.64820440615e-16,"1","Crym",0.024
"71",1.10579505825768e-09,3.48920972716177,0.011,0.002,1.79094567635414e-05,"1","Fam19a1",0.009
"72",6.06281117642668e-05,3.4659311730236,0.053,0.079,0.981932898134065,"1","Col2a1",-0.026
"73",2.32098769719811e-25,3.40768268105893,0.034,0.007,3.75907167438207e-21,"1","Gm9885",0.027
"74",5.49867111385218e-11,3.31196125387085,0.012,0.002,8.90564773599499e-07,"1","Frem2",0.01
