5328.81786151333	3376.97541157534	aphbcgko-1
5712.49458316889	3375.33215512098	aphbdlho-1
5719.63795430088	3375.83873573273	aphbgoaj-1
5316.92815917812	3375.56989258605	aphccfpk-1
5692.36719578131	3377.90653793459	aphcdpci-1
5507.47597735585	3380.22960828578	aphcihab-1
5514.934294581	3379.64118896935	aphdckgk-1
5564.28920963186	3375.83340431406	aphddfjj-1
5587.22997497502	3380.27605829005	aphddjkk-1
5582.21288722696	3373.23474002313	aphdnade-1
5661.12270741267	3373.9218936511	aphdncid-1
5542.82618563265	3377.25295570087	apheabld-1
5281.34769622452	3377.44091223104	aphelaeo-1
5289.42526772294	3372.39779449832	aphgaeef-1
5206.63044733717	3368.63252707731	aphhonhi-1
5661.94363139393	3380.91041135776	aphhpbcm-1
5310.16702091984	3371.11342379579	aphhpomf-1
5249.7373328137	3372.65108640258	aphkehhd-1
5307.93970724909	3377.76888927418	aphkgaon-1
5259.30449119422	3368.4450292013	aphknjde-1
5264.78839021053	3376.69766125403	aphldeia-1
5273.0333846551	3375.33387232789	aphmabdd-1
5302.78278655774	3371.63831118687	aphnhinf-1
5681.19448275949	3380.60701053792	aphobeac-1
5734.12412577356	3379.59827151515	aphoclef-1
5697.34592042718	3384.02531955259	aphpdfbc-1
5713.66476399677	3384.32504279694	aphplajo-1
5626.49600577736	3389.83785782133	apiaahlh-1
5683.92009207683	3386.03858449714	apiapgkn-1
5749.4549548657	3385.70821354533	apibcign-1
5643.89253236775	3400.12559415416	apibineo-1
5740.04720812716	3385.29925529696	apibjepd-1
5719.18097576558	3388.45164848978	apibmgmp-1
5617.67911922261	3394.89806707183	apidadgb-1
5671.32492044349	3387.81938269722	apidanbg-1
5645.40223888697	3384.13114141124	apidfckn-1
5727.93476112781	3388.73367269316	apidibjg-1
5746.78737268684	3390.97496195933	apidnfnn-1
5689.91746034939	3390.76237247382	apidnhna-1
5699.28475453784	3390.54623148744	apiefcla-1
5775.72550993092	3393.6713607417	apifcfgd-1
5637.74309597086	3390.64901166948	apifmgig-1
5525.32565350581	3400.88948391633	apifngmp-1
5638.10818563785	3397.61568758448	apifnmbb-1
5658.87696825977	3397.69399139381	apiglhof-1
5671.09874453645	3393.80991527317	apihepoo-1
5713.8776185342	3393.21622005323	apihkidn-1
5677.24493918911	3394.12769191562	apihoaig-1
5683.06823888862	3392.74735011078	apiiapkh-1
5726.26810707494	3395.64580558722	apiikclb-1
5736.69366544074	3394.46559878386	apijcbfb-1
5625.9520335395	3382.7515980056	apijcmgo-1
5753.56490379995	3400.14071818632	apijjnam-1
5652.11600739651	3389.96055707586	apikphoo-1
5699.53821135429	3396.59482098743	apimadpm-1
5666.94223248371	3395.98526951055	apimaemc-1
5708.91445626636	3396.02411951623	apimehib-1
5650.64971502476	3398.27699730849	apimgndg-1
5631.74453857333	3399.47451699014	apinaibe-1
5643.35582041639	3391.40669861722	apinfpfh-1
5627.8578152686	3394.89261801916	apiniibg-1
5746.20536561808	3402.46682445498	apiniikd-1
5685.78722187067	3398.34200946686	apinlcal-1
5676.61127987113	3398.74564540729	apinpjdf-1
5734.8630622397	3399.59718145475	apioefai-1
5707.29942375635	3380.46919215303	apiooemd-1
5573.21267482304	3391.64609110902	apipmpio-1
5557.8420635522	3398.05954138689	apjanidi-1
5521.4249941388	3381.96611078932	apjapfal-1
5603.82785739872	3394.16674752881	apjbbpll-1
5611.84002337582	3399.85462901115	apjcfeeb-1
5532.53955092782	3384.00049473377	apjcnpdi-1
5591.63747888723	3380.34612818856	apjddado-1
5508.42986199718	3384.93273375586	apjfjfne-1
5552.98463587366	3391.2123308214	apjflfhg-1
5544.686862124	3385.85535441694	apjfndmf-1
5511.249116186	3386.77973076423	apjgbimo-1
5523.94311197309	3387.08127079782	apjglfmp-1
5515.74030536279	3388.99899306643	apjgofff-1
5605.63137376852	3398.01199481957	apjhaklp-1
5545.28984595044	3402.49418037429	apjhbgaj-1
5507.73961149093	3391.1300412198	apjhfbmh-1
5564.60848317962	3391.80362585205	apjibcjd-1
5521.3074748528	3393.51236986322	apjidjfo-1
5569.31708220404	3400.54037153589	apjinchk-1
5593.75363425676	3385.63524655756	apjjbfap-1
5578.27880475935	3382.01718525981	apjjiaoe-1
5528.35309297888	3394.00748747718	apjjnlnn-1
5535.75438516667	3392.27706966828	apjlbmdl-1
5589.08087001621	3394.58336222129	apjlbodg-1
5597.7693221389	3392.29771572267	apjlgppg-1
5545.740833106	3395.15675717829	apjlkmjp-1
5614.0237751879	3383.55009778548	apjllkmn-1
5503.53336032708	3398.71620026403	apjmdokh-1
5584.64930157052	3400.37768539192	apjmhgmi-1
5604.51081929189	3381.73089228031	apjmmeck-1
5538.98812654859	3398.57966380221	apjndodn-1
5554.44906495287	3383.34657789845	apjnlndi-1
5511.58748754373	3398.54578775361	apjociik-1
5531.86254305092	3398.01603761805	apjodpfm-1
5564.72769697039	3382.75140147565	apjpbalf-1
5580.46130339805	3391.88972745114	apjpbmpe-1
5579.37932006464	3399.34180600159	apjpcjkb-1
5608.40835783323	3389.36853957844	apjpcpce-1
5660.49952752203	3391.45428858458	apjpdblf-1
5662.85686171	3403.03158812931	bakaedna-1
5671.49829610895	3400.55610568058	bakboaom-1
5689.13515369585	3400.72937634547	bakcahgn-1
5708.38122949013	3401.43789756569	bakcnked-1
5724.20381755829	3401.48187732872	bakcpabd-1
5667.98693904159	3403.67750329472	bakdabpi-1
5729.40826603607	3401.27919073342	bakddjpm-1
5701.617593916	3401.49829907439	bakdicac-1
5715.6016013953	3406.36078187889	bakdolhk-1
5535.98135309045	3375.84135648543	bakgacbc-1
5416.70796886806	3401.53720508157	bakgadbm-1
5473.81771233556	3402.77134443084	bakgagbg-1
5274.2599255516	3401.12131114733	bakghdkd-1
5296.3311942788	3377.12090738558	bakglobk-1
5350.09162098678	3379.25871878044	bakhcmhg-1
5180.02304699699	3398.89571794711	bakjckpo-1
5571.01104121445	3387.20343884819	bakmehce-1
5593.43415750432	3401.32160480952	bakmkfpa-1
5623.60758347928	3400.61668116241	bakmmhcn-1
5198.75093511572	3402.02526770903	bakpfjko-1
5206.81007992069	3400.32130669941	bakpmkfj-1
5237.5094076959	3404.99352945089	bakpneal-1
5791.47759156252	3324.50999184276	djcbmnif-1
5791.83479438578	3315.61514468525	djccbbmi-1
5794.39965448431	3289.50814001756	djccnbmd-1
5796.58818588868	3308.59650658099	djcdgdea-1
5797.85592494555	3335.30994123549	djcdgoki-1
5796.28818637918	3298.97608329799	djcdldff-1
5797.37767267761	3281.6392446919	djcdnjnp-1
5800.03782972137	3315.97640195663	djceeepm-1
5800.46285688855	3323.43064344776	djcegloc-1
5791.22845071118	3337.17294382443	djciggnj-1
5799.89928033018	3345.85100513651	djcildip-1
5794.30179767256	3352.17660764695	djcjndgg-1
5800.69782778916	3362.34018263839	djckefad-1
5791.23511062007	3157.11597026273	djcknbbj-1
5798.21680326367	3161.97070619718	djclfppc-1
5797.50931849235	3171.56285713298	djclklel-1
5806.21738325683	3179.32174657432	djcllbjk-1
5790.46991914315	3186.65427510534	djcmecjk-1
5802.23337789031	3189.52293957426	djcnacaf-1
5793.55662301427	3192.62424867455	djcoande-1
5793.02823152	3199.38257345673	djcpfipc-1
5803.14167922429	3203.39191981454	djcplpaj-1
5802.69284250751	3212.64775665587	djdajgbh-1
5794.46187106488	3219.4002696813	djdakldc-1
5800.19831136814	3227.16345930501	djdcfmfn-1
5790.84288736028	3249.26920892483	djdcncda-1
5798.59883990821	3246.04218868158	djddkbjp-1
5796.70797770066	3236.43947992467	djdehpmo-1
5788.21791276683	3238.68115524329	djdemmaj-1
