"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","pct_diff"
"63",4.41326087846348e-36,2.83636811102227,0.156,0.072,6.75846770927897e-32,"1","Ctsg",0.084
"64",1.29673898834893e-11,2.70780495280166,0.088,0.05,1.98582608675756e-07,"1","Nkg7",0.038
"65",4.81075260127036e-07,2.70059635925111,0.216,0.202,0.00736718653358543,"1","Dctpp1",0.014
"66",1.31239289101154e-12,2.64777581871337,0.12,0.075,2.00979847329508e-08,"1","Ms4a3",0.045
"67",1.60535187849126e-62,2.62189181760683,0.445,0.371,2.45843586672151e-58,"1","Mif",0.074
"68",0.00977997372091153,2.61054772655168,0.009,0.018,1,"1","Klhl32",-0.009
"69",0.000441392563543644,2.45383937443875,0.02,0.037,1,"1","Smyd3",-0.017
"70",0.00050121237765753,2.45234854184022,0.013,0.027,1,"1","Ddx11",-0.014
"71",0.00342803021681146,2.44668527540021,0.162,0.156,1,"1","Cdk6",0.00600000000000001
"72",0.00742904079555954,2.41646890031457,0.015,0.026,1,"1","Fkbp1b",-0.011
"73",1.82454618319559e-47,2.410070526329,0.177,0.075,2.79411002494573e-43,"1","Igll1",0.102
"74",0.000116814840025288,2.32682802086198,0.008,0.022,1,"1","Atp10a",-0.014
"75",5.90913951809555e-09,2.30877750258993,0.108,0.072,9.04925625801153e-05,"1","F13a1",0.036
"76",0.00150837731210572,2.28329109881536,0.007,0.018,1,"1","Adora2b",-0.011
"77",1.88417559342305e-05,2.27954887850931,0.012,0.03,0.288542650376805,"1","Gcat",-0.018
"78",0.00045398481999891,2.27459665567532,0.006,0.018,1,"1","Kcnk12",-0.012
"79",0.000530104847099322,2.2723359416398,0.003,0.013,1,"1","Gm17092",-0.01
"80",0.00365346230630269,2.26292068214649,0.022,0.036,1,"1","Enoph1",-0.014
"81",0.000217457350325178,2.22177525188145,0.038,0.023,1,"1","Vpreb2",0.015
"82",8.33587608167576e-05,2.18652271085737,0.012,0.029,1,"1","Gp9",-0.017
"83",0.00521373746099673,2.1750588789745,0.117,0.104,1,"1","Srm",0.013
"84",0.00671981545105823,2.13769664708656,0.005,0.012,1,"1","3110045C21Rik",-0.007
"85",0.00264933793039337,2.13663232627543,0.044,0.066,1,"1","Gcsh",-0.022
"86",1.57910223918486e-110,2.11317419721269,0.482,0.295,2.4182371690877e-106,"1","Pclaf",0.187
"87",3.17267201530743e-21,2.11080411737311,0.399,0.415,4.8586299242418e-17,"1","Nop10",-0.016
"88",0.00117513071693298,2.10870180033519,0.012,0.025,1,"1","Stxbp6",-0.013
"89",2.44416764651515e-07,2.10594213658689,0.064,0.112,0.00374299833387329,"1","Psat1",-0.048
"90",0.000106509448486727,2.10532125928929,0.006,0.019,1,"1","Gm38037",-0.013
"91",6.82371715017651e-05,2.10040271379697,0.062,0.099,1,"1","Tifab",-0.037
"92",3.25942314687535e-07,2.08122252967778,0.31,0.336,0.00499148060712492,"1","Hspd1",-0.026
"93",0.000240348278171085,2.06428792447284,0.017,0.034,1,"1","Mmab",-0.017
"94",0.00214976531717316,2.04707435679298,0.054,0.079,1,"1","Acot7",-0.025
"95",0.000114059106875249,2.04420582849042,0.08,0.122,1,"1","Atic",-0.042
"96",0.00068652275776468,2.03957649329651,0.011,0.025,1,"1","Kctd1",-0.014
"97",0.00501185677540354,2.03525365758516,0.007,0.016,1,"1","4933404O12Rik",-0.009
"98",6.80926889410531e-10,2.00540130001967,0.326,0.348,1.04277143844329e-05,"1","Selenoh",-0.022
"99",0.000647697603768572,2.00106067658598,0.013,0.028,1,"1","Slc25a13",-0.015
"100",0.000543559642394461,1.99240457085853,0.01,0.024,1,"1","Dhcr24",-0.014
"101",3.33913848123615e-85,8.10015400938657,0.052,0.001,5.11355667016503e-81,"2","Stfa2",0.051
"102",5.38236250695633e-31,7.68048141183348,0.015,0,8.24254994315292e-27,"2","BC117090",0.015
"103",4.50043944186728e-29,7.14263351668773,0.015,0,6.89197296127556e-25,"2","Retnlb",0.015
"104",3.06774033419125e-38,6.97644147699944,0.02,0,4.69793754778047e-34,"2","4933432I03Rik",0.02
"105",0,6.93561254659275,0.269,0.018,0,"2","Gm5483",0.251
"106",0,6.86284791273108,0.281,0.012,0,"2","Stfa2l1",0.269
"107",2.04748762207575e-25,6.78456033375218,0.014,0,3.1355225444468e-21,"2","Ush1c",0.014
"108",9.88028093533524e-168,6.76924869097437,0.097,0.002,1.51306622243724e-163,"2","Gm33326",0.095
"109",0,6.66842207070402,0.284,0.017,0,"2","Il1b",0.267
"110",6.98047026168422e-120,6.55483739909829,0.076,0.002,1.06898921587432e-115,"2","AC169509.3",0.074
"111",2.9474416097884e-82,6.55395582767835,0.046,0.001,4.51371208122996e-78,"2","Gm29264",0.045
"112",1.27723379153234e-29,6.55164460556421,0.018,0.001,1.95595582835263e-25,"2","Gm36551",0.017
"113",7.58827271207586e-100,6.4338524490106,0.061,0.001,1.1620680831273e-95,"2","Acod1",0.06
"114",1.24920037153227e-115,6.42894300248658,0.072,0.002,1.91302544896452e-111,"2","Foxd4",0.07
"115",8.71044282928423e-78,6.42109075354259,0.048,0.001,1.33391721487659e-73,"2","Lhx1",0.047
"116",6.6815862580771e-21,6.36185809906291,0.014,0.001,1.02321811956193e-16,"2","Gm33424",0.013
"117",0,6.3313057486454,0.34,0.008,0,"2","AC110211.1",0.332
"118",3.30014737791385e-168,6.18207827048675,0.099,0.002,5.05384569453727e-164,"2","Myl2",0.097
"119",8.8967186062276e-164,6.16113953995206,0.1,0.003,1.36244348735769e-159,"2","Gm20406",0.097
"120",0,6.14564558550684,0.959,0.353,0,"2","Retnlg",0.606
"121",0,6.07942101451861,0.36,0.009,0,"2","Arg2",0.351
"122",0,6.06962070268404,0.885,0.047,0,"2","Cxcr2",0.838
"123",3.19554992812011e-28,6.04770689888547,0.018,0.001,4.89366515992314e-24,"2","4931428L18Rik",0.017
"124",4.69679807499378e-193,5.98742972850607,0.116,0.003,7.19267657204548e-189,"2","Gm39321",0.113
"125",1.19087932834111e-116,5.98304351654285,0.075,0.002,1.82371260342158e-112,"2","Platr7",0.073
"126",4.49132571568769e-32,5.93294240890331,0.021,0.001,6.87801620100413e-28,"2","Gm26773",0.02
"127",0,5.92705119898523,0.612,0.034,0,"2","Asprv1",0.578
"128",1.81206537482758e-28,5.90105975752552,0.021,0.001,2.77499691501096e-24,"2","5430425K12Rik",0.02
"129",0,5.88306107438682,0.482,0.017,0,"2","Il1f9",0.465
"130",5.92634939639119e-33,5.82303583295803,0.023,0.001,9.07561146563347e-29,"2","Chrm3",0.022
"131",0,5.76952833047935,0.315,0.008,0,"2","Dhrs9",0.307
"132",0,5.72843343840362,0.471,0.018,0,"2","Clec4d",0.453
"133",1.25774602151794e-16,5.72083632099377,0.01,0,1.92611225735258e-12,"2","Gm11992",0.01
"134",8.71680358768697e-86,5.68586191251632,0.054,0.002,1.33489130141838e-81,"2","Sycp2",0.052
"135",4.2645673301036e-44,5.65057620010223,0.035,0.002,6.53075840932066e-40,"2","Tlr5",0.033
"136",0,5.63244020723174,0.194,0.005,0,"2","Ifit1bl2",0.189
"137",0,5.61420388681611,0.237,0.008,0,"2","Nlrp12",0.229
"138",1.31068723797677e-22,5.57707079894906,0.018,0.001,2.00718643623762e-18,"2","AU019990",0.017
"139",9.0504998976417e-25,5.56734521134194,0.016,0.001,1.38599355432485e-20,"2","4933412O06Rik",0.015
"140",2.21672371465346e-294,5.5573305319554,0.195,0.007,3.39469069662031e-290,"2","Slc7a11",0.188
"141",2.37062965792115e-24,5.5507472287056,0.015,0.001,3.63038225814045e-20,"2","2010005H15Rik",0.014
"142",0,5.51795715650013,0.209,0.007,0,"2","Prok2",0.202
"143",2.20221513690774e-36,5.47704585402345,0.019,0,3.37247226066051e-32,"2","Gm28548",0.019
"144",0,5.45501343744609,0.863,0.105,0,"2","Mmp8",0.758
"145",0,5.44765766979603,0.291,0.013,0,"2","Tarm1",0.278
"146",3.40384145455185e-56,5.36915784864342,0.039,0.002,5.21264280350071e-52,"2","Ptgs2os2",0.037
"147",3.68386470885463e-106,5.36431970301598,0.075,0.003,5.64147041513998e-102,"2","Hcar2",0.072
"148",1.09091626951527e-128,5.32057213792155,0.08,0.002,1.67062917513568e-124,"2","Crtac1",0.078
"149",0,5.31473606427514,0.339,0.015,0,"2","Il1r2",0.324
"150",1.50494995908929e-27,5.28696333901126,0.016,0,2.30468036734934e-23,"2","Prps1l1",0.016
"151",0,4.54883834950887,0.982,0.208,0,"3","Bpgm",0.774
"152",0,4.45500221220368,0.276,0.012,0,"3","Hbq1a",0.264
"153",0,4.3981086713242,1,0.826,0,"3","Hba-a2",0.174
"154",0,4.13967981870628,1,0.963,0,"3","Hbb-bs",0.037
"155",0,4.09989715604818,1,0.85,0,"3","Hba-a1",0.15
"156",0,3.88731167426805,1,0.857,0,"3","Hbb-bt",0.143
"157",2.5558120214306e-18,3.81071252014993,0.013,0.001,3.91397052961882e-14,"3","Tnk2os",0.012
"158",0,3.77708416709058,0.959,0.118,0,"3","Fam46c",0.841
"159",0,3.7508965151816,0.981,0.182,0,"3","Snca",0.799
"160",0,3.68307753324894,0.963,0.183,0,"3","Fam220a",0.78
"161",0,3.63865223619862,0.971,0.181,0,"3","Ube2l6",0.79
"162",0,3.61668127313287,0.994,0.181,0,"3","Alas2",0.813
"163",0,3.47325344413648,0.756,0.098,0,"3","Fam213a",0.658
"164",6.71992140153737e-172,3.46472047703159,0.174,0.015,1.02908876343143e-167,"3","Gm10371",0.159
"165",0,3.36891613062503,0.984,0.454,0,"3","Mkrn1",0.53
"166",8.14189551533848e-29,3.32735260128945,0.02,0.001,1.24684987921894e-24,"3","Oas1e",0.019
"167",2.29426410642364e-17,2.9914117406614,0.021,0.003,3.51343605257716e-13,"3","Gm47533",0.018
"168",0,2.80931836657671,0.833,0.133,0,"3","Ube2o",0.7
"169",0,2.7650207510564,0.933,0.235,0,"3","Epb41",0.698
"170",7.5073975660795e-158,2.67256672682335,0.235,0.035,1.14968286326941e-153,"3","Apol11b",0.2
"171",0,2.66943676610222,0.442,0.06,0,"3","Rec114",0.382
"172",0,2.64921092414431,0.605,0.111,0,"3","Pnpo",0.494
"173",0,2.5849719283645,0.836,0.133,0,"3","Rsad2",0.703
"174",0,2.5798921032385,0.93,0.194,0,"3","Fech",0.736
"175",0,2.50234699028924,0.688,0.116,0,"3","Cdr2",0.572
"176",2.67747046786283e-211,2.44721624205159,0.582,0.176,4.10027827448514e-207,"3","Isg15",0.406
"177",6.39582452157882e-268,2.39012678933238,0.404,0.061,9.7945656723458e-264,"3","Hbq1b",0.343
"178",0,2.29845662378269,0.649,0.118,0,"3","Trim10",0.531
"179",3.38637531512544e-16,2.29525962023319,0.031,0.006,5.18589515758309e-12,"3","AK157302",0.025
"180",0,2.28200592394463,0.869,0.17,0,"3","Isg20",0.699
"181",0,2.27493559086605,0.758,0.167,0,"3","Isca1",0.591
"182",0,2.0055749118044,0.95,0.485,0,"3","Bnip3l",0.465
"183",0,1.98216029666049,0.773,0.205,0,"3","Slc25a39",0.568
